#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:allgenes_concatenated_withoutgroup_namedbysubspecies" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#                    <taxonset id="TaxonSet.allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="kappa1Prior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="kappa1.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="kappa2.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution" x="@popSize.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="proportionInvariant.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@allgenes_concatenated_withoutgroup_namedbysubspecies" id="treeLikelihood.allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#            <siteModel id="SiteModel.s:allgenes_concatenated_withoutgroup_namedbysubspecies" proportionInvariant="@proportionInvariant.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="shape">1.0</parameter>
#                <substModel id="tn93.s:allgenes_concatenated_withoutgroup_namedbysubspecies" kappa1="@kappa1.s:allgenes_concatenated_withoutgroup_namedbysubspecies" kappa2="@kappa2.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:allgenes_concatenated_withoutgroup_namedbysubspecies" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	proportionInvariant	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
5647000	-4566.46692920109	-4817.687630319357	251.22070111826653	-4817.687630319357	0.06747709772141594	11.371353392245632	9.485177936576607	0.0	0.017609934976772487	255.3015579116831	0.30339514565106224	0.28873428389751593	0.1358099732810157	0.2720605971704053
5648000	-4566.343837004071	-4823.27260392909	256.928766925019	-4823.27260392909	0.06284450741948228	11.371353392245632	9.485177936576607	0.0	0.01738231753627271	260.9966139442954	0.30339514565106224	0.29030118830841806	0.13424306887011359	0.2720605971704053
5649000	-4572.650782414745	-4828.73814631635	256.0873639016056	-4828.73814631635	0.06690053985933828	11.371353392245632	9.485177936576607	0.0	0.01908114095992909	260.2484579278952	0.30339514565106224	0.29030118830841806	0.1357088675108471	0.2705947985296718
5650000	-4563.377662711736	-4829.507717330255	266.13005461851924	-4829.507717330255	0.06764503775933726	11.371353392245632	9.485177936576607	0.0	0.014105458022570648	269.98900999812014	0.30339514565106224	0.28417342792856254	0.1357088675108471	0.2767225589095273
5651000	-4565.285908559074	-4823.475610868326	258.18970230925174	-4823.475610868326	0.06263291436336284	11.371353392245632	9.485177936576607	0.0	0.01747978635238415	262.26314102031967	0.30339514565106224	0.28417342792856254	0.1357088675108471	0.2767225589095273
5652000	-4552.124731542085	-4823.859924622788	271.73519308070286	-4823.859924622788	0.05825690145715149	11.371353392245632	9.485177936576607	0.0	0.0174314451256504	275.8058624103664	0.30339514565106224	0.28417342792856254	0.1357088675108471	0.2767225589095273
5653000	-4559.2084810824745	-4817.118352291377	257.90987120890213	-4817.118352291377	0.060873535754686646	11.68354085662017	9.485177936576607	0.0	0.013205708921069714	261.7550385591093	0.317201678563598	0.28417342792856254	0.12190233459831133	0.2767225589095273
5654000	-4574.721691683531	-4823.529088240098	248.80739655656603	-4823.529088240098	0.057473304729393514	11.68354085662017	9.485177936576607	0.0	0.020328045540234395	253.08391616294568	0.301759520176107	0.28417342792856254	0.1373444929858023	0.2767225589095273
5655000	-4577.499624708592	-4822.818476944634	245.3188522360427	-4822.818476944634	0.06692382556246755	11.071290608382345	9.485177936576607	0.0	0.02199483151237889	249.57104706548537	0.301759520176107	0.28417342792856254	0.1373444929858023	0.2767225589095273
5656000	-4569.16135606379	-4828.16744446617	259.0060884023806	-4828.16744446617	0.05932398211866783	11.6981134258647	9.485177936576607	0.0	0.016611159427631465	263.08309151497076	0.301759520176107	0.28417342792856254	0.1373444929858023	0.2767225589095273
5657000	-4572.246658615892	-4823.97079310086	251.72413448496843	-4823.97079310086	0.05932600116568685	10.49705712893652	9.485177936576607	0.0	0.018154057100448626	255.68419347921613	0.301759520176107	0.28417342792856254	0.1262597786299351	0.2878072732653945
5658000	-4566.885463101933	-4823.024106292361	256.13864319042716	-4823.024106292361	0.06588006951983492	10.3445930395739	8.877630879359133	0.0	0.023052029823219255	260.1926095362209	0.301759520176107	0.28417342792856254	0.1262597786299351	0.2878072732653945
5659000	-4564.890282533217	-4824.910589692798	260.02030715958085	-4824.910589692798	0.059276262603413475	10.3445930395739	8.877630879359133	0.0	0.014407877909148796	263.6042948120784	0.301759520176107	0.28417342792856254	0.12699064410064978	0.28707640779467986
5660000	-4563.900101132331	-4822.2573404108125	258.3572392784814	-4822.2573404108125	0.06803752989462605	11.467529985750042	8.877630879359133	0.0	0.019032395548417267	262.4141957432133	0.301759520176107	0.28417342792856254	0.11951493649371514	0.2945521154016145
5661000	-4562.996029882262	-4832.961480476017	269.965450593755	-4832.961480476017	0.06374067328995346	11.467529985750042	8.877630879359133	0.0	0.015837457310369844	273.8386423525338	0.301759520176107	0.28417342792856254	0.11951493649371514	0.2945521154016145
5662000	-4558.431823370331	-4825.4579569124835	267.026133542153	-4825.4579569124835	0.06445216826228864	11.467529985750042	8.877630879359133	0.0	0.014942713086196583	270.8411712127919	0.301759520176107	0.28417342792856254	0.11951493649371514	0.2945521154016145
5663000	-4559.031820737872	-4821.025806765217	261.9939860273443	-4821.025806765217	0.06228810697605037	11.467529985750042	8.877630879359133	0.0	0.018128424393560667	266.0022810509111	0.301759520176107	0.28417342792856254	0.12348172737893776	0.2905853245163919
5664000	-4565.150801305991	-4824.76726489863	259.61646359263864	-4824.76726489863	0.0639069531947421	11.467529985750042	8.877630879359133	0.0	0.018874649578232122	263.6650972308227	0.301759520176107	0.28417342792856254	0.12348172737893776	0.2905853245163919
5665000	-4560.7348090199785	-4816.766429044795	256.0316200248163	-4816.766429044795	0.05941148123748085	10.636450334559756	8.877630879359133	0.0	0.018255841751471536	259.90418612911674	0.301759520176107	0.28417342792856254	0.12348172737893776	0.2905853245163919
5666000	-4564.869357884664	-4819.397943779177	254.5285858945127	-4819.397943779177	0.06290886782388119	10.636450334559756	9.126748970572299	0.0	0.017822387592923282	258.42600480937824	0.301759520176107	0.28417342792856254	0.12348172737893776	0.2905853245163919
5667000	-4575.437655159978	-4830.906023531546	255.46836837156832	-4830.906023531546	0.062107170841884704	10.636450334559756	9.126748970572299	0.0	0.016592139416053964	259.2942609435348	0.301759520176107	0.28417342792856254	0.12348172737893776	0.2905853245163919
5668000	-4569.057405660769	-4826.389746910767	257.3323412499978	-4826.389746910767	0.06383892501232345	10.636450334559756	9.126748970572299	0.0	0.016782867376279202	261.16966333493485	0.301759520176107	0.28417342792856254	0.12348172737893776	0.2905853245163919
5669000	-4571.12170996058	-4827.699145028449	256.577435067868	-4827.699145028449	0.06512274525377267	11.074064051421656	9.126748970572299	0.0	0.017430173940324634	260.52864487838616	0.301759520176107	0.28417342792856254	0.12348172737893776	0.2905853245163919
5670000	-4575.726447650784	-4828.335946942021	252.6094992912364	-4828.335946942021	0.06660443788267936	11.074064051421656	9.126748970572299	0.0	0.018255148819053935	256.60695343021746	0.2874455599534265	0.28417342792856254	0.13779568760161826	0.2905853245163919
5671000	-4574.809166286926	-4829.172835622461	254.36366933553523	-4829.172835622461	0.06472165593257001	11.074064051421656	9.126748970572299	0.0	0.016901483725828604	258.2840777197097	0.2874455599534265	0.28417342792856254	0.13779568760161826	0.2905853245163919
5672000	-4582.1773723315	-4836.23186765789	254.05449532638934	-4836.23186765789	0.06459941326402026	9.880354691911966	9.126748970572299	0.0	0.015974648637443117	257.7060791896025	0.2874455599534265	0.28417342792856254	0.13779568760161826	0.2905853245163919
5673000	-4570.399354877189	-4832.204198197041	261.804843319852	-4832.204198197041	0.06832461470086165	9.641667303956389	9.126748970572299	0.0	0.01581966541680998	265.40221689157227	0.2874455599534265	0.28417342792856254	0.13779568760161826	0.2905853245163919
5674000	-4562.308133705164	-4830.974804924459	268.6666712192945	-4830.974804924459	0.058335048895226074	8.80833873098084	9.126748970572299	0.0	0.01449863624140825	272.0158179459253	0.323181673700333	0.28417342792856254	0.13779568760161826	0.2548492107694854
5675000	-4570.803465906303	-4837.800264474061	266.9967985677572	-4837.800264474061	0.06116816117168803	9.964466493568574	9.126748970572299	0.0	0.016296143690461666	270.6838095090983	0.321762465251013	0.28417342792856254	0.13779568760161826	0.25626841921880544
5676000	-4574.799877172769	-4828.948804283818	254.14892711104912	-4828.948804283818	0.06343683275493825	9.54738576846649	9.126748970572299	0.0	0.019697448838704428	257.94777766548674	0.321762465251013	0.28417342792856254	0.13779568760161826	0.25626841921880544
5677000	-4567.025982000269	-4830.1892748659075	263.16329286563825	-4830.1892748659075	0.056266625092148775	9.54738576846649	9.126748970572299	0.0	0.014749295612317657	266.6728496198396	0.321762465251013	0.2976517196101303	0.12431739592005046	0.25626841921880544
5678000	-4571.922405948141	-4825.863007793297	253.94060184515564	-4825.863007793297	0.06178460436663811	9.54738576846649	9.126748970572299	0.0	0.017961644034075953	257.64720187013893	0.321762465251013	0.2976517196101303	0.12431739592005046	0.25626841921880544
5679000	-4564.3142946252965	-4827.535785969835	263.22149134453883	-4827.535785969835	0.05769736125927413	9.54738576846649	9.126748970572299	0.0	0.017893301502957495	266.9242791972897	0.321762465251013	0.2976517196101303	0.12431739592005046	0.25626841921880544
5680000	-4565.831522291232	-4823.004220672069	257.1726983808368	-4823.004220672069	0.0592978570438488	9.54738576846649	9.126748970572299	0.0	0.017338801825286704	260.844006678567	0.321762465251013	0.2976517196101303	0.12431739592005046	0.25626841921880544
5681000	-4561.792162927301	-4827.856882467139	266.0647195398382	-4827.856882467139	0.060003837149011176	9.54738576846649	9.126748970572299	0.0	0.017084276092580068	269.721239481226	0.321762465251013	0.2976517196101303	0.12431739592005046	0.25626841921880544
5682000	-4563.350923250883	-4837.8488635167905	274.4979402659071	-4837.8488635167905	0.05762412443368959	9.54738576846649	8.505154480327839	0.0	0.015186150706459416	277.91306198519277	0.32410411966108454	0.2976517196101303	0.1219757415099789	0.25626841921880544
5683000	-4563.353590497505	-4831.830414842854	268.4768243453489	-4831.830414842854	0.05696196583809813	9.54738576846649	8.505154480327839	0.0	0.01591180925789799	271.9386237440218	0.32410411966108454	0.2976517196101303	0.1219757415099789	0.25626841921880544
5684000	-4578.092508533377	-4833.5425933773195	255.45008484394214	-4833.5425933773195	0.06534539300556025	9.54738576846649	8.505154480327839	0.0	0.017936196723630147	259.03164352280464	0.32410411966108454	0.2976517196101303	0.12247273319382529	0.2557714275349591
5685000	-4578.381724988137	-4838.362137806473	259.98041281833576	-4838.362137806473	0.06128182677039973	9.54738576846649	8.505154480327839	0.0	0.01816375612635909	263.57457884977805	0.32410411966108454	0.2976517196101303	0.12247273319382529	0.2557714275349591
5686000	-4593.879117691427	-4842.808844171668	248.92972648024087	-4842.808844171668	0.06407775990362298	9.54738576846649	8.505154480327839	0.0	0.020668934696290518	252.65309615847002	0.32410411966108454	0.2976517196101303	0.12247273319382529	0.2557714275349591
5687000	-4594.257422359868	-4844.258844956933	250.00142259706578	-4844.258844956933	0.061931957711445926	9.54738576846649	7.982703346023806	0.0	0.017598957560122596	253.45561043996298	0.32410411966108454	0.2976517196101303	0.12247273319382529	0.2557714275349591
5688000	-4577.289065189343	-4835.970619134062	258.68155394471927	-4835.970619134062	0.06044963715222454	9.54738576846649	8.978687752597352	0.0	0.018037416910580147	262.3634148879591	0.32410411966108454	0.2976517196101303	0.12247273319382529	0.2557714275349591
5689000	-4590.3665874982335	-4837.66567040641	247.29908290817642	-4837.66567040641	0.05802477594493758	9.54738576846649	8.978687752597352	0.0	0.017627621921290772	250.95796263293505	0.32410411966108454	0.2976517196101303	0.12247273319382529	0.2557714275349591
5690000	-4592.081607429366	-4848.872636412107	256.79102898274016	-4848.872636412107	0.06842856946857535	9.54738576846649	8.978687752597352	0.0	0.019182480733681083	260.5344390090723	0.32410411966108454	0.2976517196101303	0.12247273319382529	0.2557714275349591
5691000	-4585.2432756353	-4837.969132416362	252.72585678106194	-4837.969132416362	0.06187650826117868	9.54738576846649	8.52695714431266	0.0	0.014911552548285084	256.1271621715629	0.32410411966108454	0.30024128367339836	0.12247273319382529	0.253181863471691
5692000	-4577.158903967461	-4835.510478684028	258.3515747165675	-4835.510478684028	0.06133935617047571	9.54738576846649	8.52695714431266	0.0	0.017573609185285596	261.91714215431875	0.32410411966108454	0.28182742232740676	0.12247273319382529	0.2715957248176826
5693000	-4585.194332336681	-4839.794873459966	254.60054112328467	-4839.794873459966	0.05899031559044805	9.54738576846649	8.52695714431266	0.0	0.020803665436643245	258.33483945654035	0.32410411966108454	0.28182742232740676	0.12247273319382529	0.2715957248176826
5694000	-4611.421069969519	-4850.540072216488	239.1190022469688	-4850.540072216488	0.06575798940691893	9.54738576846649	8.52695714431266	0.0	0.02527804983178908	243.04810780970024	0.32410411966108454	0.28182742232740676	0.12247273319382529	0.2715957248176826
5695000	-4576.699130093334	-4834.6131840228645	257.9140539295301	-4834.6131840228645	0.05945463313959875	9.54738576846649	8.52695714431266	0.0	0.0159365137064668	261.38183600460764	0.32410411966108454	0.28182742232740676	0.12247273319382529	0.2715957248176826
5696000	-4565.8084838926525	-4823.905290668098	258.0968067754458	-4823.905290668098	0.06574149642350668	10.402243530242187	8.52695714431266	0.0	0.019064607637404918	261.90086414092843	0.32410411966108454	0.28182742232740676	0.12247273319382529	0.2715957248176826
5697000	-4573.902764947595	-4828.379076239285	254.47631129169	-4828.379076239285	0.06330398493768107	10.402243530242187	8.52695714431266	0.0	0.017353169615558103	258.18631022081496	0.32410411966108454	0.28182742232740676	0.11238004311855583	0.2816884148929521
5698000	-4571.789044464593	-4834.341191500568	262.552147035975	-4834.341191500568	0.06143476827100241	10.402243530242187	8.52695714431266	0.0	0.016823233370147184	266.23113165834604	0.32410411966108454	0.28182742232740676	0.11305903151723348	0.28100942649427446
5699000	-4569.301074727214	-4831.708872508981	262.4077977817671	-4831.708872508981	0.06169153333491537	10.402243530242187	8.607964785513763	0.0	0.0207789958325294	266.3143663196298	0.32410411966108454	0.2886712741377913	0.11305903151723348	0.2741655746838899
5700000	-4575.630774076723	-4835.511552708423	259.88077863169934	-4835.511552708423	0.06027939373391865	10.402243530242187	8.607964785513763	0.0	0.014752144890576357	263.4447929973301	0.32410411966108454	0.2886712741377913	0.11305903151723348	0.2741655746838899
5701000	-4577.5071033808235	-4836.3814799930315	258.87437661220747	-4836.3814799930315	0.05711003771989797	10.402243530242187	8.607964785513763	0.0	0.018397703789727264	262.659228352105	0.32410411966108454	0.2886712741377913	0.11305903151723348	0.2741655746838899
5702000	-4575.763412916283	-4828.349571880424	252.58615896414125	-4828.349571880424	0.06821600411160215	10.402243530242187	8.607964785513763	0.0	0.01551659771513949	256.2006951125855	0.32410411966108454	0.2886712741377913	0.11305903151723348	0.2741655746838899
5703000	-4555.690272232506	-4826.909151773368	271.21887954086236	-4826.909151773368	0.05925363418900801	10.402243530242187	8.607964785513763	0.0	0.01202618144398572	274.5785914781148	0.32410411966108454	0.2886712741377913	0.11305903151723348	0.2741655746838899
5704000	-4572.649740489533	-4827.702257936967	255.0525174474342	-4827.702257936967	0.06764096100172047	10.402243530242187	7.752755696131859	0.0	0.019424965904014293	258.71337200396135	0.32410411966108454	0.2886712741377913	0.11305903151723348	0.2741655746838899
5705000	-4581.229999191093	-4828.733308851788	247.5033096606947	-4828.733308851788	0.061248149822962825	10.402243530242187	7.752755696131859	0.0	0.019820529486151255	251.184323319518	0.2979435664918615	0.2886712741377913	0.13347534635534838	0.27990981301499807
5706000	-4575.178348437726	-4832.912397492317	257.7340490545916	-4832.912397492317	0.06339527736601319	10.402243530242187	7.752755696131859	0.0	0.01993227581921411	261.420684788463	0.2979435664918615	0.2886712741377913	0.13347534635534838	0.27990981301499807
5707000	-4574.83646541963	-4831.67377610968	256.8373106900496	-4831.67377610968	0.05882514313859282	10.402243530242187	7.752755696131859	0.0	0.01815557149841007	260.4305835888024	0.2979435664918615	0.2886712741377913	0.13347534635534838	0.27990981301499807
5708000	-4574.067363802439	-4826.295167436191	252.2278036337518	-4826.295167436191	0.06153518633941344	9.2138926005233	7.752755696131859	0.0	0.020630147886732557	255.72806090861909	0.2979435664918615	0.2886712741377913	0.13347534635534838	0.27990981301499807
5709000	-4583.458021795184	-4832.088146934816	248.63012513963196	-4832.088146934816	0.06318875027726337	9.2138926005233	7.752755696131859	0.0	0.02358493314206153	252.26423700088074	0.2979435664918615	0.2886712741377913	0.13347534635534838	0.27990981301499807
5710000	-4584.332758928895	-4836.701812692349	252.36905376345453	-4836.701812692349	0.06403717110514151	9.2138926005233	6.782624130288353	0.0	0.017174981956832813	255.46837705773666	0.2979435664918615	0.2886712741377913	0.13347534635534838	0.27990981301499807
5711000	-4567.941851864452	-4824.259638329196	256.3177864647438	-4824.259638329196	0.06244048715664747	8.668028162496213	6.782624130288353	0.0	0.018161523730975227	259.3653715235312	0.2979435664918615	0.29779946027707693	0.12434716021606278	0.27990981301499807
5712000	-4569.091934825158	-4824.238128360632	255.14619353547337	-4824.238128360632	0.06527781312635497	8.668028162496213	6.782624130288353	0.0	0.017798679761037887	258.1735976025359	0.2979435664918615	0.29779946027707693	0.12434716021606278	0.27990981301499807
5713000	-4569.664308867998	-4827.505741864298	257.8414329963	-4827.505741864298	0.061770856741796255	8.448267819558609	7.135206101785972	0.0	0.021054532954802047	261.0734556640494	0.2979435664918615	0.289970748973432	0.13217587151970772	0.27990981301499807
5714000	-4573.699960937705	-4832.809003329866	259.10904239216063	-4832.809003329866	0.059148006359274495	9.208584997789005	7.135206101785972	0.0	0.01728630431071092	262.294954907306	0.2979435664918615	0.289970748973432	0.13217587151970772	0.27990981301499807
5715000	-4566.74458227931	-4824.580078049449	257.8354957701392	-4824.580078049449	0.06118758690385661	9.208584997789005	8.029244906849863	0.0	0.01627372279100671	261.1564646131558	0.2979435664918615	0.289970748973432	0.13217587151970772	0.27990981301499807
5716000	-4559.94410415961	-4821.424975360211	261.48087120060063	-4821.424975360211	0.05806522129118031	9.208584997789005	8.029244906849863	0.0	0.013100224814207459	264.58491772679486	0.2979435664918615	0.289970748973432	0.13217587151970772	0.27990981301499807
5717000	-4560.838810575875	-4825.6945027282945	264.85569215241946	-4825.6945027282945	0.060702492576583306	9.208584997789005	8.029244906849863	0.0	0.018494115370066292	268.30456188054296	0.2979435664918615	0.289970748973432	0.13217587151970772	0.27990981301499807
5718000	-4556.053243191002	-4832.270942458603	276.21769926760066	-4832.270942458603	0.059688114128788945	9.208584997789005	8.029244906849863	0.0	0.012751245082144511	279.2947453226833	0.2979435664918615	0.289970748973432	0.13217587151970772	0.27990981301499807
5719000	-4559.459998164463	-4828.552179297695	269.0921811332319	-4828.552179297695	0.06163798787712728	9.91785318857143	8.029244906849863	0.0	0.0133849467980352	272.3516331231867	0.3144112157698047	0.2735030996954888	0.13217587151970772	0.27990981301499807
5720000	-4562.477291693585	-4826.095729387259	263.6184376936733	-4826.095729387259	0.06263134455818162	9.91785318857143	8.029244906849863	0.0	0.017534688570932183	267.1479401044174	0.3184514644953912	0.2728121925160691	0.1281356227941212	0.2806007201944178
5721000	-4571.82104729292	-4832.599417169	260.77836987607907	-4832.599417169	0.06255435162146988	9.91785318857143	8.029244906849863	0.0	0.017192715738535126	264.28817695435754	0.3184514644953912	0.2728121925160691	0.1281356227941212	0.2806007201944178
5722000	-4566.881689519918	-4836.819181545386	269.93749202546746	-4836.819181545386	0.05834873418569945	8.370098898481478	8.029244906849863	0.0	0.015160901357978696	273.0205234827477	0.31176868922503354	0.2728121925160691	0.13351216500039095	0.2819069532585057
